20241212 102600;22012.25;22013.75;22011.75;22012.75;10
20241212 102700;22014.75;22017.5;22014.75;22017.5;9
20241212 102800;22016.75;22017.25;22012;22012;13
20241212 102900;22014;22014;22014;22014;1
20241212 103000;22013;22014.75;22013;22014;5
20241212 103100;22014.25;22014.25;22011;22011;4
20241212 103200;22013;22013.5;22011.25;22011.25;8
20241212 103300;22013.25;22014;22011.75;22011.75;13
20241212 103400;22012.5;22012.5;22012.5;22012.5;3
20241212 103600;22012.5;22012.5;22012.5;22012.5;2
20241212 103700;22010;22011;22009.75;22011;9
20241212 103800;22009.25;22010.75;22009.25;22010.75;4
20241212 103900;22010.75;22010.75;22010.75;22010.75;2
20241212 104000;22008.75;22009.25;22008.75;22009.25;6
20241212 104100;22009;22011.25;22009;22011.25;2
20241212 104200;22011;22011;22011;22011;2
20241212 104300;22012.5;22012.5;22012.5;22012.5;1
20241212 104400;22013.5;22016.25;22013.5;22016.25;23
20241212 104500;22014.75;22017.25;22014.75;22015.25;23
20241212 104600;22015.5;22015.5;22015.5;22015.5;2
20241212 104700;22016;22016;22011.25;22011.25;3
20241212 104900;22010.5;22010.5;22009.5;22009.5;5
20241212 105100;22013.25;22013.25;22012;22012;5
20241212 105200;22012;22012;22011.75;22011.75;3
20241212 105300;22013;22013;22013;22013;1
20241212 105400;22014;22014;22011.5;22011.5;5
20241212 105500;22010.75;22010.75;22010.75;22010.75;1
